Time,Comment,Field (Oe),Temperature (K),m' (emu),m' Scan Std Dev,"m"" (emu)","m"" Scan Std Dev",Amplitude (emu),Amplitude Scan Std Dev,Phase (deg),Phase Scan Std Dev,Regression Fit,Drive Amplitude (Oe),Wave Frequency (Hz),Steps per Cycle,Blocks to Average,Scans per Measurement,Clock Frequency,Amplifier Gain,AC Filter,Two Point Measurement,Scan Length,Settling Time (sec),Delta Temp (K),Rot Position (Oe),Error,% Clipped
1715145851,,0.00E+00,4.64E+01,3.97E-03,1.34E-07,9.12E-05,2.41E-08,3.97E-03,1.34E-07,1.32E+00,3.06E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.46E-02,0.00E+00,0,0.00E+00
1715146051,,0.00E+00,4.64E+01,3.79E-03,3.60E-07,1.62E-04,8.22E-08,3.80E-03,3.58E-07,2.44E+00,1.39E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,9.73E-03,0.00E+00,0,0.00E+00
1715146232,,0.00E+00,4.64E+01,3.48E-03,4.37E-07,2.71E-04,2.53E-08,3.49E-03,4.35E-07,4.45E+00,8.75E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,4.86E-03,0.00E+00,0,0.00E+00
1715146391,,0.00E+00,4.64E+01,3.02E-03,6.05E-07,3.84E-04,8.82E-08,3.05E-03,6.08E-07,7.24E+00,1.23E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,4.87E-03,0.00E+00,0,0.00E+00
1715146901,,0.00E+00,4.84E+01,3.86E-03,2.54E-07,6.78E-05,5.96E-08,3.86E-03,2.54E-07,1.01E+00,8.75E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,7.86E-03,0.00E+00,0,0.00E+00
1715147087,,0.00E+00,4.84E+01,3.73E-03,4.12E-07,1.26E-04,5.41E-08,3.73E-03,4.10E-07,1.94E+00,1.04E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.05E-02,0.00E+00,0,0.00E+00
1715147268,,0.00E+00,4.84E+01,3.48E-03,7.58E-07,2.26E-04,9.68E-08,3.49E-03,7.58E-07,3.71E+00,1.65E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.10E-02,0.00E+00,0,0.00E+00
1715147409,,0.00E+00,4.84E+01,3.09E-03,7.84E-07,3.41E-04,1.91E-07,3.11E-03,7.65E-07,6.29E+00,4.75E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,7.86E-03,0.00E+00,0,0.00E+00
1715147889,,0.00E+00,5.04E+01,3.75E-03,1.80E-07,4.98E-05,6.72E-08,3.75E-03,1.80E-07,7.62E-01,1.03E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,8.44E-03,0.00E+00,0,0.00E+00
1715148072,,0.00E+00,5.04E+01,3.64E-03,6.06E-07,9.73E-05,4.84E-08,3.65E-03,6.05E-07,1.53E+00,8.93E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,5.63E-03,0.00E+00,0,0.00E+00
1715148252,,0.00E+00,5.04E+01,3.45E-03,2.92E-07,1.85E-04,1.57E-07,3.45E-03,2.83E-07,3.08E+00,2.85E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.69E-02,0.00E+00,0,0.00E+00
1715148409,,0.00E+00,5.04E+01,3.13E-03,7.55E-07,2.97E-04,1.95E-07,3.14E-03,7.36E-07,5.42E+00,4.71E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.12E-02,0.00E+00,0,0.00E+00
1715148876,,0.00E+00,5.24E+01,3.63E-03,2.93E-07,3.61E-05,3.77E-08,3.63E-03,2.93E-07,5.71E-01,5.56E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.69E-02,0.00E+00,0,0.00E+00
1715149074,,0.00E+00,5.24E+01,3.55E-03,2.29E-07,7.39E-05,8.65E-08,3.55E-03,2.27E-07,1.19E+00,1.47E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.41E-02,0.00E+00,0,0.00E+00
1715149242,,0.00E+00,5.24E+01,3.40E-03,5.05E-07,1.50E-04,1.16E-07,3.40E-03,5.00E-07,2.53E+00,2.26E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.69E-02,0.00E+00,0,0.00E+00
1715149393,,0.00E+00,5.24E+01,3.14E-03,5.85E-07,2.54E-04,1.78E-07,3.15E-03,5.78E-07,4.63E+00,3.64E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,4.81E-03,0.00E+00,0,0.00E+00
1715149893,,0.00E+00,5.43E+01,3.51E-03,1.97E-07,2.61E-05,4.32E-08,3.51E-03,1.97E-07,4.26E-01,7.24E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.93E-02,0.00E+00,0,0.00E+00
1715150063,,0.00E+00,5.43E+01,3.46E-03,3.71E-07,5.56E-05,9.92E-08,3.46E-03,3.69E-07,9.21E-01,1.74E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.29E-02,0.00E+00,0,0.00E+00
1715150241,,0.00E+00,5.43E+01,3.34E-03,4.07E-07,1.20E-04,1.55E-07,3.34E-03,4.01E-07,2.06E+00,2.91E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.19E-02,0.00E+00,0,0.00E+00
1715150406,,0.00E+00,5.43E+01,3.13E-03,5.35E-07,2.15E-04,1.30E-07,3.14E-03,5.26E-07,3.92E+00,2.91E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,9.01E-03,0.00E+00,0,0.00E+00
1715150895,,0.00E+00,5.63E+01,3.40E-03,2.51E-07,1.87E-05,4.11E-08,3.40E-03,2.50E-07,3.14E-01,7.03E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,9.61E-03,0.00E+00,0,0.00E+00
1715151075,,0.00E+00,5.63E+01,3.36E-03,1.26E-07,4.14E-05,1.36E-07,3.36E-03,1.24E-07,7.05E-01,2.34E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.65E-02,0.00E+00,0,0.00E+00
1715151251,,0.00E+00,5.63E+01,3.27E-03,2.90E-07,9.54E-05,1.19E-07,3.27E-03,2.87E-07,1.67E+00,2.19E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,6.87E-03,0.00E+00,0,0.00E+00
1715151410,,0.00E+00,5.63E+01,3.11E-03,6.25E-07,1.79E-04,1.37E-07,3.11E-03,6.21E-07,3.29E+00,2.88E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,6.86E-03,0.00E+00,0,0.00E+00
1715151899,,0.00E+00,5.83E+01,3.29E-03,7.44E-07,1.32E-05,1.58E-08,3.29E-03,7.44E-07,2.29E-01,3.23E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.75E-02,0.00E+00,0,0.00E+00
1715152073,,0.00E+00,5.83E+01,3.26E-03,3.60E-07,3.05E-05,5.18E-08,3.26E-03,3.59E-07,5.35E-01,9.68E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.31E-02,0.00E+00,0,0.00E+00
1715152243,,0.00E+00,5.83E+01,3.19E-03,4.30E-07,7.50E-05,6.70E-08,3.19E-03,4.30E-07,1.35E+00,1.21E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.90E-02,0.00E+00,0,0.00E+00
1715152367,,0.00E+00,5.83E+01,3.07E-03,3.36E-07,1.47E-04,1.08E-07,3.07E-03,3.33E-07,2.74E+00,2.15E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.46E-02,0.00E+00,0,0.00E+00
1715152885,,0.00E+00,6.03E+01,3.19E-03,2.97E-07,9.28E-06,3.03E-08,3.19E-03,2.97E-07,1.67E-01,5.60E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.86E-02,0.00E+00,0,0.00E+00
1715153069,,0.00E+00,6.03E+01,3.17E-03,1.64E-07,2.22E-05,3.67E-08,3.17E-03,1.63E-07,4.01E-01,6.75E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.86E-02,0.00E+00,0,0.00E+00
1715153240,,0.00E+00,6.03E+01,3.11E-03,2.40E-07,5.85E-05,1.62E-07,3.12E-03,2.38E-07,1.08E+00,3.03E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.17E-02,0.00E+00,0,0.00E+00
1715153367,,0.00E+00,6.03E+01,3.02E-03,2.10E-07,1.19E-04,1.37E-08,3.03E-03,2.10E-07,2.26E+00,3.11E-04,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.08E-02,0.00E+00,0,0.00E+00
1715153860,,0.00E+00,6.22E+01,3.09E-03,4.04E-08,6.49E-06,9.20E-09,3.09E-03,4.04E-08,1.20E-01,1.72E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,4.76E-02,0.00E+00,0,0.00E+00
1715154047,,0.00E+00,6.22E+01,3.08E-03,7.00E-08,1.59E-05,2.21E-08,3.08E-03,7.01E-08,2.96E-01,4.09E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,8.20E-03,0.00E+00,0,0.00E+00
1715154226,,0.00E+00,6.22E+01,3.04E-03,2.65E-07,4.54E-05,4.35E-08,3.04E-03,2.64E-07,8.58E-01,8.87E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.48E-02,0.00E+00,0,0.00E+00
1715154388,,0.00E+00,6.22E+01,2.97E-03,4.65E-07,9.52E-05,8.06E-08,2.97E-03,4.63E-07,1.84E+00,1.73E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,6.56E-03,0.00E+00,0,0.00E+00
1715154867,,0.00E+00,6.42E+01,3.00E-03,4.34E-07,4.44E-06,3.72E-08,3.00E-03,4.34E-07,8.48E-02,7.22E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,8.67E-03,0.00E+00,0,0.00E+00
1715155035,,0.00E+00,6.42E+01,2.99E-03,2.43E-07,1.13E-05,1.55E-08,2.99E-03,2.43E-07,2.16E-01,2.80E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.21E-02,0.00E+00,0,0.00E+00
1715155208,,0.00E+00,6.42E+01,2.96E-03,8.98E-08,3.50E-05,1.03E-07,2.96E-03,9.04E-08,6.79E-01,1.99E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.04E-02,0.00E+00,0,0.00E+00
1715155357,,0.00E+00,6.42E+01,2.91E-03,1.18E-07,7.52E-05,1.47E-07,2.91E-03,1.14E-07,1.48E+00,2.96E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,3.82E-02,0.00E+00,0,0.00E+00
1715155850,,0.00E+00,6.62E+01,2.91E-03,2.65E-07,3.05E-06,6.42E-08,2.91E-03,2.65E-07,6.00E-02,1.27E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,5.49E-03,0.00E+00,0,0.00E+00
1715156027,,0.00E+00,6.62E+01,2.90E-03,1.85E-07,7.85E-06,1.66E-08,2.90E-03,1.85E-07,1.55E-01,3.32E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,3.11E-02,0.00E+00,0,0.00E+00
1715156198,,0.00E+00,6.62E+01,2.88E-03,1.15E-07,2.69E-05,7.13E-08,2.88E-03,1.14E-07,5.36E-01,1.44E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.01E-02,0.00E+00,0,0.00E+00
1715156345,,0.00E+00,6.62E+01,2.85E-03,2.11E-07,5.85E-05,6.96E-08,2.85E-03,2.10E-07,1.18E+00,1.45E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,5.49E-03,0.00E+00,0,0.00E+00
1715156842,,0.00E+00,6.82E+01,2.83E-03,3.69E-07,2.03E-06,2.74E-08,2.83E-03,3.69E-07,4.12E-02,5.57E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.51E-02,0.00E+00,0,0.00E+00
1715157016,,0.00E+00,6.82E+01,2.82E-03,2.89E-07,5.30E-06,2.40E-08,2.82E-03,2.89E-07,1.08E-01,4.81E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.54E-02,0.00E+00,0,0.00E+00
1715157171,,0.00E+00,6.82E+01,2.80E-03,8.93E-08,2.06E-05,3.76E-08,2.80E-03,8.94E-08,4.20E-01,7.62E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.35E-02,0.00E+00,0,0.00E+00
1715157312,,0.00E+00,6.82E+01,2.78E-03,1.84E-07,4.51E-05,1.24E-07,2.78E-03,1.82E-07,9.27E-01,2.60E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.74E-02,0.00E+00,0,0.00E+00
1715157812,,0.00E+00,7.01E+01,2.75E-03,3.90E-07,1.33E-06,3.10E-08,2.75E-03,3.90E-07,2.77E-02,6.45E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,3.05E-02,0.00E+00,0,0.00E+00
1715157984,,0.00E+00,7.01E+01,2.74E-03,4.82E-08,3.46E-06,2.51E-08,2.74E-03,4.81E-08,7.23E-02,5.24E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,8.13E-03,0.00E+00,0,0.00E+00
1715158138,,0.00E+00,7.01E+01,2.73E-03,5.50E-08,1.58E-05,3.50E-08,2.73E-03,5.51E-08,3.31E-01,7.29E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.01E-02,0.00E+00,0,0.00E+00
1715158287,,0.00E+00,7.01E+01,2.72E-03,1.80E-07,3.38E-05,1.02E-07,2.72E-03,1.81E-07,7.12E-01,2.11E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.01E-03,0.00E+00,0,0.00E+00
1715158747,,0.00E+00,7.21E+01,2.67E-03,1.69E-07,8.66E-07,1.79E-08,2.67E-03,1.69E-07,1.86E-02,3.85E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,2.34E-02,0.00E+00,0,0.00E+00
1715158922,,0.00E+00,7.21E+01,2.67E-03,1.35E-07,2.12E-06,4.78E-08,2.67E-03,1.35E-07,4.56E-02,1.02E-03,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.28E-02,0.00E+00,0,0.00E+00
1715159071,,0.00E+00,7.21E+01,2.66E-03,1.81E-07,1.20E-05,4.18E-09,2.66E-03,1.81E-07,2.59E-01,7.32E-05,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,4.69E-02,0.00E+00,0,0.00E+00
1715159213,,0.00E+00,7.21E+01,2.66E-03,1.32E-07,2.50E-05,1.96E-07,2.66E-03,1.33E-07,5.39E-01,4.20E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,1.07E-02,0.00E+00,0,0.00E+00
1715159670,,0.00E+00,7.41E+01,2.60E-03,3.32E-07,4.05E-07,3.82E-08,2.60E-03,3.32E-07,8.92E-03,8.43E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,1.79E-02,0.00E+00,0,0.00E+00
1715159848,,0.00E+00,7.41E+01,2.60E-03,6.87E-08,1.12E-06,5.53E-09,2.60E-03,6.87E-08,2.48E-02,1.22E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.24E-02,0.00E+00,0,0.00E+00
1715160005,,0.00E+00,7.41E+01,2.59E-03,1.37E-07,9.22E-06,5.31E-08,2.59E-03,1.37E-07,2.04E-01,1.17E-03,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,1.57E-02,0.00E+00,0,0.00E+00
1715160165,,0.00E+00,7.41E+01,2.59E-03,1.33E-07,1.78E-05,8.46E-08,2.59E-03,1.33E-07,3.94E-01,1.87E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,8.96E-03,0.00E+00,0,0.00E+00
1715160645,,0.00E+00,7.61E+01,2.53E-03,2.90E-07,1.87E-07,3.35E-08,2.53E-03,2.90E-07,4.24E-03,7.58E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,5.87E-02,0.00E+00,0,0.00E+00
1715160826,,0.00E+00,7.60E+01,2.53E-03,1.16E-07,4.81E-07,1.16E-08,2.53E-03,1.16E-07,1.09E-02,2.63E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,3.05E-02,0.00E+00,0,0.00E+00
1715160998,,0.00E+00,7.61E+01,2.52E-03,3.00E-07,7.07E-06,2.25E-08,2.52E-03,3.00E-07,1.61E-01,5.00E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,7.05E-03,0.00E+00,0,0.00E+00
1715161141,,0.00E+00,7.60E+01,2.53E-03,3.11E-07,1.18E-05,6.49E-08,2.53E-03,3.11E-07,2.67E-01,1.49E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,6.80E-02,0.00E+00,0,0.00E+00
1715161634,,0.00E+00,7.80E+01,2.47E-03,1.47E-07,-8.74E-08,3.47E-08,2.47E-03,1.47E-07,-2.04E-03,8.06E-04,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,5.41E-02,0.00E+00,0,0.00E+00
1715161818,,0.00E+00,7.80E+01,2.47E-03,2.86E-07,-1.40E-08,3.74E-08,2.47E-03,2.86E-07,-3.36E-04,8.64E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,1.23E-02,0.00E+00,0,0.00E+00
1715162001,,0.00E+00,7.80E+01,2.46E-03,2.56E-07,5.48E-06,2.70E-08,2.46E-03,2.56E-07,1.28E-01,6.19E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,3.69E-02,0.00E+00,0,0.00E+00
1715162152,,0.00E+00,7.80E+01,2.47E-03,9.68E-08,7.56E-06,9.74E-08,2.47E-03,9.69E-08,1.75E-01,2.25E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,2.46E-02,0.00E+00,0,0.00E+00
1715162627,,0.00E+00,8.00E+01,2.41E-03,3.60E-07,-2.27E-07,8.16E-08,2.41E-03,3.60E-07,-5.40E-03,1.94E-03,1.00E+00,3.00E+00,1.00E+00,732,10,3,2,0,3,1,4.00E+00,1,3.60E-02,0.00E+00,0,0.00E+00
1715162820,,0.00E+00,8.00E+01,2.40E-03,1.82E-07,-3.70E-07,1.51E-08,2.40E-03,1.82E-07,-8.82E-03,3.58E-04,1.00E+00,3.00E+00,1.00E+01,1172,10,3,3,0,2,1,4.00E+00,1,2.31E-02,0.00E+00,0,0.00E+00
1715162995,,0.00E+00,8.00E+01,2.40E-03,3.18E-07,4.28E-06,2.85E-08,2.40E-03,3.18E-07,1.02E-01,6.89E-04,1.00E+00,3.00E+00,9.98E+01,1878,10,3,4,0,1,1,4.00E+00,1,2.57E-02,0.00E+00,0,0.00E+00
1715163151,,0.00E+00,8.00E+01,2.41E-03,2.49E-07,3.99E-06,6.98E-08,2.41E-03,2.49E-07,9.47E-02,1.66E-03,1.00E+00,3.00E+00,9.97E+02,188,10,3,4,0,0,1,4.00E+00,1,5.15E-03,0.00E+00,0,0.00E+00
